sale_id,hk_sale_id,as_of_day
Standard Class_1212.848_7,a8a9e040387717e4fcc1c01760358f02d7671adb0e2a3edeb20ec03445b74fb3,2025-10-16
First Class_21.84_3,2cffdb9f4298a8151b2921974b67651492520a99310393f064d1d03c370c7e26,2025-10-16
First Class_37.008_6,0c86bb6d6667601bbdfb9b4097215d02134dbd740128183621b4bf0dbb0ec5fe,2025-10-16
Standard Class_136.99_1,3e191ab64a9d7abdd1ad1edf762a9e169f690b80bad6ae1cb1bf8da5178ee439,2025-10-16
Second Class_327.84_8,df401c70b2322cc8bad287d6cc035e5eecee7956491a363602ad4a74ccbd0f01,2025-10-16
First Class_34.384_1,ec061b454f06430c9e2fc2bc6332662ba3f3f674b9e11dc817184f0101a9f341,2025-10-16
First Class_6.72_5,c2ee9af13053eb713392230baab74ee3a37b9bcb434e7b3b67212d252114d0c5,2025-10-16
Standard Class_121.6_5,d711299b96b5af712d8ccfe4ec7109bca0b1c5383debd45444cf2d5b1894fbd4,2025-10-16
Standard Class_44.784_2,638230c53d6ade80cf09a39f67cfe7bbe6fecfa53769f8aa2ca1371c53099c39,2025-10-16
First Class_24.048_9,b196946c3b02b4cba2040ecb2e84a8eba52b6284621a9942527c27aec4a5c492,2025-10-16
Standard Class_61.96_2,7a0e8461d5521fc26ee4b03c37e0bc1089d73cb4e24c669250656ab38668bc07,2025-10-16
Standard Class_14.496_3,b78b29c7db7435912587aee5182b40d3dac28ed397435284cf0e515e42ca6c9e,2025-10-16
Standard Class_2060.744_7,f133de078e9355e0393131d26c00d959cd3e5667c181e81069e35e16a1252d50,2025-10-16
Standard Class_59.98_2,840c236cb0be6cd4bc77ada2f78b663137b36cc71c5715afba91bf8598ba96f6,2025-10-16
Standard Class_24.4_2,f11de273da4f9030829b10b95d0fddaef58c08317e826572504f40eed12b355f,2025-10-16
Same Day_13.96_2,2d938234f78d43982095a3f68ea2c90f2610dc503d41f62fe9f7d218e68c38e4,2025-10-16
Second Class_2.88_1,2f9c20f63b7180478940cff21477c84a972403c452ba3c0e2f2064adf1e51329,2025-10-16
Standard Class_100.94_7,c5ba639eeed200ff77c20189f95192b465d069e6af008f9abdb2a73754bfe5ae,2025-10-16
Second Class_687.4_5,fa64a5c95aa1172a47ee94e9d77dbc6d72a02b571298c933b2f63daf5575f13f,2025-10-16
First Class_79.98_2,a1fb8140c3c32108f4699aeeae224304f0f90ca19fec5b229842482ce4d9facc,2025-10-16
Standard Class_1040.8_5,b0f2daae6bc7b81523057de8aafbd053258ac6eede9ef87a06c791ce18cf9f2a,2025-10-16
Standard Class_107.88_3,5f64072d45b92e15dd2675119b4f17168c967f3f74b768ab424f965c8bb09913,2025-10-16
Standard Class_99.3_10,1f526e2564042e5297b5eff033ebe643e7bb6daecbf6ac98de8b94132bfe0c72,2025-10-16
First Class_643.136_4,605c426211ddc411a0096867dcbd8b70701137661ad788fb83f5bcedb66943b9,2025-10-16
Standard Class_38.256_3,c2354ec86d8e2b57e77214c3d8eeffe7eef8b8b0a5d10de8730fdae2b4b0bfe7,2025-10-16
First Class_207.846_3,74c5cd21e0892888a25d77e178c6edf4b0dbdf208ce21fb4d3a6bc242372258a,2025-10-16
Standard Class_21.92_8,1a9b208f93e5f88589a92887f6a2b4cd49b2a98ecbb6905655f0fe4ef84230d8,2025-10-16
Standard Class_56.16_6,6c16f3908231bb2b8d97d519612e989a07dddfb49f95cc1c98f1643c4d730a32,2025-10-16
Second Class_4476.8_4,d64180a9026933fb5ad50ee27d96386b75b59faa6d15c62367c838176b687be0,2025-10-16
Standard Class_99.568_2,62bb41ed09d1acd2181e9664b5793a239b691acb67aea8d515705573713697b5,2025-10-16
Same Day_1043.92_4,0a6a22a1d0fa82aa3be8dff901cfacbf3e752ff3afa8e846afb7fd3ea564d63c,2025-10-16
Standard Class_383.8_5,01c6dbe27c58ad3930357dfb1794d92a85a11a4d03c7e53ea5fb8e5fa2d789d6,2025-10-16
Second Class_194.94_3,5b49783852c053348eebd41f768d8cd510a7893fd497ff119b89c0712af37030,2025-10-16
Standard Class_16.821_3,7afa2dbc4013ff24335997764b634cfeee9b5b756685d4794b62622eda574537,2025-10-16
Standard Class_84.98_1,e5cabc83d8e7a539e766d230161d84985d7b172bc4c40931a6510366b0a74dfd,2025-10-16
First Class_15.936_4,7ead883b1ff4f36d4e997a3cac298c96a52ed5dcbcca073b5eda9535880ff718,2025-10-16
Standard Class_336.51_3,2b7b17e96f0e13ecb78f7635ca9429d1ea3f016bec8448f45eaf292e5c1f1955,2025-10-16
First Class_36.624_3,6fcbab70a5bb12a23401a5cf4c8ce2cb30335bcdd694537806b606c558e229a2,2025-10-16
Standard Class_10.416_7,cfd084f6be227f6bd2f727873f95df029641e9aa1fd9e8b2eb2deecc5575f0b7,2025-10-16
Second Class_29.7_5,8002a1dd66e90ee041839efd950d25a0642346871827a5ac6426617bcf94c9b4,2025-10-16
First Class_88.832_4,c84d5c6c57d17a16a6b566add85f6d5c56d918a5c378b7f4eca0aae8176d4918,2025-10-16
First Class_141.96_2,77d5433d8f872d0888777f8142c4931448daf37c7751982741cf1b7df06da79a,2025-10-16
Standard Class_28.16_4,63369454dff163e74f64da753d929b584a18b86b5130977c633c523ff1ea2f98,2025-10-16
Standard Class_64.96_14,740115277463fe17a557e7c6541b134ee205dd6fc203ab6d27ad0c0a4dce27f9,2025-10-16
Second Class_5.28_2,0c6449ed40a04358a32258b5b46bf9ed0d3c08b53951e61d284a673ce0954e7e,2025-10-16
Standard Class_33.12_4,656ae5445f514368b7529d8cb28dff49c204f0924de05b7a6780c3d65b917832,2025-10-16
Standard Class_65.424_4,4b91a2ddddaee2b23715295b8aab535743570d294d37b389b717195b9c2a865c,2025-10-16
First Class_17.76_3,73d800157ef6cdda1ef37e6b6ddf166767d8d9845cb685171cdba7c98e1ad8df,2025-10-16
First Class_39.296_4,5930e70b22c5cc50e43be2bd8b9dd6d4df258540f63cfbb5b17b6c9537f3f84e,2025-10-16
First Class_325.86_2,865554df0eeaef99bf1a2f982241c39dda5894bac73da353a336e176511a27f8,2025-10-16
Second Class_31.36_4,95d6f5e853b3bccf28cee375a490925b57beef7a8ee7caf7ea4ad68e4615c5e4,2025-10-16
Standard Class_231.98_2,6f9f4a0982ce64dbb1d586d357a1e27830aabef9d223bab325f72608b19f40fa,2025-10-16
Second Class_61.4_5,9df332d1ba1e54cfeec5efa984dac996fc00a39c0a92705c54d9ad70e2ce6ae8,2025-10-16
Second Class_105.584_2,6eb818824d5fdc198bf09e669fe5a870fe7ca1ff5b52e81f7c6d2897ff830aee,2025-10-16
Second Class_30.93_1,573133d627495faad011c11b6cbea988dca7dbf6af16248838d2b4c582dd5446,2025-10-16
First Class_89.991_3,53428823cd03560ca0e119c91072dc59d421e97cbe129bb7206dc19298cb80b0,2025-10-16
Standard Class_15.58_1,179e684ebfe1a98b0b9b5a876459a48b11967e177b211c59947af7e1f60bc5f0,2025-10-16
Same Day_66.688_1,4a2c3edbb631da9efa5001c8f6f525d5c5fbe27420d6f56684c01bf3986a8dca,2025-10-16
Standard Class_128.85_3,555fbd8254d6e304bad6ba7671ad58be59505e1254b3d77b1786b38ea10cbb12,2025-10-16
Standard Class_152.688_2,e6c22976e87ea0995bf635cc1f7a6e805712aa96dbfd526e062b3d0d6e3c4a4b,2025-10-16
Standard Class_772.68_4,b6a09bd2cfb6830fca26a928c48f31ee48630f9d1339c25e5f7734027ab94160,2025-10-16
Standard Class_6.294_1,81891916052df634311cd3dce580584e83e6a5bec1406429b10900c7723ba389,2025-10-16
Standard Class_230.352_3,9a9669d378158413f4574a74566bd37d8ac802f5f42e5a407495b719fd49db63,2025-10-16
Second Class_148.257_3,3a3182c0b5571d5367cc7e6b581b226e85b5c5d4783c09e23188769f6dda34e8,2025-10-16
First Class_12.78_3,21bb2612007b1db56fe75e4a0f14a5b989f8a7465ade92738e0cc606a61383f8,2025-10-16
Second Class_24.14_2,8d7dbf54bfc959f60d7d01e6121f4769643cf14f59a1dd4c6e31df605e6f5cfa,2025-10-16
First Class_49.56_7,9eb2f355b568b2e508ba9ffb33ea4ba6b6a5eefa9da10699a1281321eaf74e62,2025-10-16
Standard Class_391.98_2,8c6d7005b919b468603522456c193d2e4620199684be08146ff015edacf82e10,2025-10-16
Second Class_33.488_7,d0bb9627797dd27445dbe54cc0acebaac05b5802d6235febd186412ae37a6c18,2025-10-16
Standard Class_555.96_5,31c56ac3b8c0dc05ff61eefc4a4fd578d14da25456d6350624e66b4f12296113,2025-10-16
Second Class_41.424_2,ea63add55e50f1329f20d92cb5feafaa707c529717a6364f41c9a32077f53b16,2025-10-16
Same Day_71.088_2,9f06fb97bd009bff2494b6cc016ba86d34cebaef675bdc913115f6f089ac4877,2025-10-16
Standard Class_483.136_4,d1244d9723f789b2dad99782b8b65e4636779a18057fcad56b860f8ac496b5b4,2025-10-16
Standard Class_3393.68_8,021fb7c84ebd80f13be68a394e7b3e7d4f21a3f3aeae0f379c510469bd85746f,2025-10-16
Second Class_24.816_2,a41ae12137855b597822ae869e90ceb4236c78098e6e859088f1a218148d08df,2025-10-16
Second Class_194.528_2,b4830d1ba991446d6ae74d71fad7b3941bed0209fbb4a987cb396fe091701b49,2025-10-16
Standard Class_56.91_3,193f55b995d43e5090088b4e48da85ce187a7a30b1b932934fb21fd1235b3ef5,2025-10-16
First Class_61.44_3,c0ce89b3aa576bd18cde3d28bb05acb936ada9017e7f594fc3e2c94680746e3b,2025-10-16
Second Class_119.96_2,6a601ae3f30e02ce3b2abb2d3a0898ec45c92286c4452b3d69a777f7bb7c1289,2025-10-16
Second Class_9.144_3,6d12ed443ec0f914f411784eb64d9789a662e8e22fc93a3253805d708e32d396,2025-10-16
Same Day_63.992_1,1750255fb6139dfe52208147ec49b7ac9e9726d731903bd97090f24e2f26f1e2,2025-10-16
First Class_26.96_2,8d6d43c32dd0743dc4356067d2a8867cbca21ab5fbe327a3fd56b1366be1c4b4,2025-10-16
Second Class_29.8_5,7b33409d5f4f3b60d9077127a26803b12c8c6f9fde46e75e5cfd3ee40a967500,2025-10-16
Standard Class_453.576_3,6dd913a1459bd6da4b41298cc4e68f402fde23d2e65407aacd5b91decf75158b,2025-10-16
Standard Class_47.744_4,306458bfe3a76442b55e46960e905bc2084b618e1fd53635a115bdf4cfea1be4,2025-10-16
Second Class_253.372_2,64da68cbfdffc6dfdc6d6651ac745c5883e2e6cb9841bd7a0961950c91c354dc,2025-10-16
Second Class_8.376_3,77f24919717ce4db6d41d560c90f21b3a58b04463a81a152ea5949226e3375c4,2025-10-16
Second Class_6.96_4,f251a5c2cf253d283cb3d412a1324514b45f3db21be0bc939cda47450b140a53,2025-10-16
Standard Class_37.464_7,feabe1e3a8b639eefcd6c67b86bd19ec3ce7d465dc9622d4b3ce21cc7cb53d36,2025-10-16
Same Day_22.18_2,379b42faa6d7f193225b6cbd1947133810de2c4d6909a2de160cbd499e2fb036,2025-10-16
Standard Class_298.464_6,6e9b0ccde88b16208d9dd0a346053badd3c7fbbfd040ee275edef0cb7c7bc2ef,2025-10-16
Standard Class_32.544_2,9cebf26162e922bfacc724db6d406200f1764ea6ffc005534f4324c5bdbb74cb,2025-10-16
Standard Class_50.997_1,4ca7b0c8752feab4306174e56a607f9df5f9e56605462cb0666010449b9c7715,2025-10-16
Standard Class_82.782_3,efaf18cc76e57018f707fe9350620224b2018143d4312205a87b6e02fbb3a35d,2025-10-16
First Class_1219.96_5,8ddcc5e02f9849b50e9115da15e62960871d53a2cc1045bbbe0f44321f9e97a7,2025-10-16
First Class_196.784_2,76968a912511117a3dcc4bb562f7f17f58378a50b8ab05e75f9686f30d64bb10,2025-10-16
Same Day_63.686_1,bc509e72b2a69f90b62a4dc9ec94dda7116e02bc937513b3303120c220964c8e,2025-10-16
Standard Class_8.832_3,f4c358fa48b8203b431af67f7f649d444fdd77f261cd368f58fa3ec17d134ee3,2025-10-16
Standard Class_48.896_2,1a59a30ae3d078257f547ace39672617a127ff192a2b83d8c14f0d2c17094cbb,2025-10-16
Second Class_10.512_3,6cb3f5fbe57d7b10ac95eb5d20719aa409dc6fb3b8ddffb68eb4a00c810e4c2b,2025-10-16
Standard Class_333.999_3,68c5f31c91a9d4608e11cb4f01bcef8a2e1b597468042d4f4abf61c2a9fc59a0,2025-10-16
Standard Class_285.48_5,1e21a088f5895326b38628f1bfc384d43adc280d4b11751d8762ce533af271cc,2025-10-16
Standard Class_19.242_3,b3c5aa559f032f786eaa999a8800fb7cc45b9426b2141078bca2d479e7d53df7,2025-10-16
First Class_62.94_3,f4300eb0f0868b8b872eb27c6398c280ace1374510bbfed0c5a01ffb10be5b2b,2025-10-16
Standard Class_47.968_2,dbc30cc0fe0ff569d55dfeede63969ecc447402e2a846cc5d78f33762112aaf3,2025-10-16
First Class_5.728_2,25990ee1ce3a36a07b0fc5d4a139fb9e1e73880c8501142dc1d4b03cbe0fdd00,2025-10-16
First Class_1350.12_6,43fe21ca2d7c5f7f8afe783b47399b5445db1a384e0c4195c0d2677d0e518ace,2025-10-16
Standard Class_8.952_2,289b944d2149ec4215913681a6ea2e8d1c600e80fc029cf1f0fa7dae433e4c76,2025-10-16
Standard Class_906.68_5,406e8d979e1742704d4405eee7a7b52c5661da8c7c2ced3ab170360fb2da56a6,2025-10-16
Standard Class_539.92_5,9c6bfc121ae689d7d1d33da28fd32199d9c94f482a4fc2ff7ac8bed79d0e9296,2025-10-16
Second Class_77.952_3,e3cd3596c09f349dbd48d999906e2a12d15dcf2c9145805115a64275e034c9b7,2025-10-16
Standard Class_19.89_9,96e5847f742b2aff91d703dc7ced14b2342bdf2fd369550eb73f38c3235421b2,2025-10-16
Second Class_9.612_6,29cbfa4fee9ba3ced5510b9362a4d50885ffa63ca6a5095ba6e3e4d90f0e0d8d,2025-10-16
Standard Class_146.544_6,cc23e181766fb6b4d25b9bf56772bab3ad8e54d1331175823fc4be926b5ed8da,2025-10-16
Second Class_18.69_7,97d6485104f56ba6541f95ceda0edeaa2e46747bd6439e709d42bafaa703ee1b,2025-10-16
First Class_9.48_3,4691c33b82c4b47e32e62b146b6c0a06dc882102b7e83be204e3d3984b18c532,2025-10-16
Second Class_379.372_2,d06e3bbe1d0f3244b09c48743b08e696c2f39da5f11fa969b50d25af67c89115,2025-10-16
Same Day_6.732_6,91af9aa3b16d20a5f742510d9bb2d6e4b87c1ae1b7e5d1569cfd9a80fd2a9021,2025-10-16
Standard Class_613.9992_3,060daa0c72e8deeba1e9b7298ce67db2cbbe75f54dc4ed4550b25e2f2d85af6b,2025-10-16
Standard Class_45.568_2,3c807dd1fb01adcd99deb271f247d08bcf016cfaf1e55d848d8617776fad6ae3,2025-10-16
Standard Class_28.752_8,2250893358ec36f2e0d5b9e247c68e535029c6e15627bfd8abd2c5a453f72909,2025-10-16
Same Day_19.152_2,7479f950f0fcadc0b1625ae50cf47b3fc8e4a43964cdbc4c4f0c8a8dc86727ca,2025-10-16
Second Class_4.98_1,92dfd562ad4d04322577950ae0063c18d3400925e5a74de3a5cde4c89d2b595c,2025-10-16
Second Class_55.5_2,15440d2b68690f5afdd150a931fc253bafe16784ac56241aad6ddfa6bc1fafc8,2025-10-16
Second Class_82.8_2,190a8d4bd3e8f0cbf959b3e34a18ebdda120439d4d4b2ff24891a023516c4253,2025-10-16
Standard Class_77.6_4,76a3254656efbdfaeb7bb4e88dc254639f168f89e6981362155a5903ea1c8e6a,2025-10-16
First Class_4.89_1,fc9c18d5171d0b59b24792c1cdf78a1dbf242c0e6a4ad10fe0f49dc51bdc5b37,2025-10-16
Standard Class_360.0_4,5939abf3f8d0f4925f830bbca13df7a6218662e00359fd987021456bb17e747c,2025-10-16
Standard Class_6.672_6,319113148a6195f7d17f8f2028cf1f7dcb9e98ebc60a7415e66505a1bae93c7c,2025-10-16
Second Class_19.456_4,a822ca5c993632d4feb63f3cbe6b05dbb02f3d397b9238bca4b73dd168c4ce2f,2025-10-16
Standard Class_157.74_11,de4394a468fc523be5f3d7d54f9e87342df68f2902bdcb16a9dd68692fb8f257,2025-10-16
First Class_11.52_4,1a0f53aa53604e6898b37468aa74f9c42492c3e5f37dbf51b4510c14744f5e9c,2025-10-16
Second Class_46.672_2,d42098ac010bca655d807afc863cb535ff2a0b259ae70bda52818554051de204,2025-10-16
Standard Class_72.8_5,2db11cf6453343c76c042865d1b4567a49171f2860af162ea4df009a05b02b3f,2025-10-16
Standard Class_35.352_9,223a02b1d9393be81015ab4ba0878adb5d62012f5eb070d3b55ba1c377359dcd,2025-10-16
Standard Class_83.36_1,9c5ef01e1c568f6fca2f86a978ab0323dd97d588b3687bf01c61577f602b591f,2025-10-16
First Class_398.352_8,478cb3fc8033fa8ba071831f5ad980ba7119d40e59a3775b6f8efcf5907ac811,2025-10-16
Standard Class_52.98_2,7a95391cdfad2518503b8b712edcf8231d78f6038262dcfa8931b6ed1eb288c6,2025-10-16
Standard Class_10.72_2,fff52429a34ec5cf0df4476001e16a15a41c5f4da4576fd7380782cbe39f3db2,2025-10-16
First Class_360.0_4,ed452e5937d3cc7ac5ff6816ad045d64202467ce69ca0dfe6f021efe354f4c7b,2025-10-16
Standard Class_278.82_9,9102467e9570a8622aee9a3807914ab25a0667261af16dcf1cf827e0689ccc5f,2025-10-16
Standard Class_61.929_1,8c80ed391ada8f22d9fcd20e58b22272e4ff6597c71a476beb82b1d8b2828b05,2025-10-16
Second Class_86.058_7,b5d16032ba09b37936daf3b125f6d205e5bfd126bd54ea736f892dbc734bbcab,2025-10-16
Second Class_359.976_3,b5e2853edf39b1130fe5e978246f7555142afb012e0e6cac1cce14d8faac83e6,2025-10-16
Standard Class_63.552_3,3a0d6f4b1c69d350c2ac67b100dc4b5b880b45fbf0e9de3b489306ceaf395a68,2025-10-16
Standard Class_172.704_6,edc75ed54ba80cd2c888f405e22deb69c625e26673137a7c22aff851596b51ff,2025-10-16
Standard Class_696.42_2,35e6fb0fc8244375094a27430ffdb9fdd9704cccb7a86f3fd811d3612893f1e1,2025-10-16
Standard Class_239.7_6,1e6a62e874acc7bffbee6518dd58ceb38d22d929ae53c423ffb280f052687a70,2025-10-16
Standard Class_589.9_2,648096b37ba5220c11fe785cd8c23207c11c0afe21e963b1dd774eec9311f49a,2025-10-16
Standard Class_440.91_9,740ffe7eb58b8bbbb00edaf74e8b1ca764926291639790164d83c65bf8feceb8,2025-10-16
Standard Class_5.97_5,aaedf641bf09c3018799859980653eb38a2b6c8e12b86b7897ed2033ceec2017,2025-10-16
Standard Class_39.9_5,0e7c128cc34d4e571cbaeff1e5460ca4c3171e5d5feae55b2797e4604ce3c704,2025-10-16
Standard Class_545.916_14,40779036da595553299c5498fb0fbef1eaf9bdb1c55d4e37f4399205e126d984,2025-10-16
Standard Class_87.92_4,44a8284e95cb80a908079b1c1087caaf2aa60897d02c7be3f6bca7eee8a44bbc,2025-10-16
Standard Class_383.64_6,0b54d8a3da1e21991f847878cd96985770886c0c1e2a2d1bdecd3fa64d1caab8,2025-10-16
Standard Class_136.53_1,dba375f802e125927b1beafbaf589cbfd5a9c360cbd94f6ab498c47731e5994c,2025-10-16
First Class_43.02_3,6a0fd6a6ed4966694a55bc1175a14529585a52ef532b01e94d33b6f01343cc03,2025-10-16
Standard Class_15.96_2,40d24902927cadab60a4c63f03a82ffb71acb7a1a42f24bed97ee053b70b89e7,2025-10-16
Second Class_6.99_3,23803d87019bfe619477341f53118de95f1a0a0f2378f7233971e9060fb7c718,2025-10-16
Standard Class_17499.95_5,c0d820cf8c38f8e547f1108b04625ab056e1105974f23dad7b70495d8b98359e,2025-10-16
Second Class_367.96_4,8b48c61dd68c52df1127b0623ac47a26611dc5e2154071825147deaa18694aaf,2025-10-16
Standard Class_208.16_1,c4a4d6056705d7bb51d4f88d308e69d1945e200a7501ff7564dfeacf78ac3771,2025-10-16
Standard Class_119.1_3,b2969fb6112c30fb6b83b98696f55fc4ee01f1cb5453e3a6eecb14027bdeb6bc,2025-10-16
Standard Class_10.98_1,47dd8d08da3b8309fffbdeefb283e3cae6ba2d926be52ed0ed54c2897071e7ea,2025-10-16
Second Class_9.952_1,4e7fa1e0a24b2297cc8f2a629f647af5ac66e89ffae8f88d85864b7bd9c2f61a,2025-10-16
Standard Class_73.784_2,ea3c291fc2cd63ac3310f9d6c723e69a7aa90d6bb665a1499e4fd8c0d2e163e8,2025-10-16
Standard Class_18.312_4,1c93bff4848a364161c4ca68b7a149117782820146c972477acad1e85625d89b,2025-10-16
Same Day_215.976_3,856d74f5b639ac388a6350321d92c76cdc6998b96f52b11c7a13b46a96b72360,2025-10-16
Standard Class_842.72_8,1bda9f657d0881c49e1cad7b2ffbef23f219da47bfa58cdbe406bb7b6bff97f3,2025-10-16
Same Day_30.336_4,4b810050d1c810ef2004c90075e17ffd09c530b4ba9ceff5c67a90fe624a6d0c,2025-10-16
Standard Class_4.616_1,be42180a60bd145f917e374d2051fac245a116d9cf9296365218490c858c26fc,2025-10-16
Second Class_503.96_4,19221c5c07a1058d2dc61945955cfc1873295125c46f231c5ef48a888da07fc3,2025-10-16
Standard Class_899.91_9,34c7e88708c350cd0d384775ec68ba3990c85d3640f853a956b5887be6f9729a,2025-10-16
First Class_2.61_1,fe60faa586e2562655772eae45aba3b4a164063086416f7a52b30bfdfdaefa41,2025-10-16
Standard Class_18.72_5,c5696a737e9ee208d3cf834d1366f4b41d9bd24120292f6ef35bdb2167dcb785,2025-10-16
Standard Class_1228.465_5,59510dd45a5e77f98fbca027f1b3ca2d7ff3a3deb4aa9154c0820d7c4e8ffce8,2025-10-16
Standard Class_8.64_2,d6ee35fad74e2a72347603085a152371c38c83a6df760d345fb207569b400926,2025-10-16
Standard Class_125.76_3,e52af656173830675c6f3abcc7e839e30a2349010964f62481fe81f70167dcbb,2025-10-16
Standard Class_579.3_5,1ba834fd2b34fa086cd53bfe4552b6e84d81dc660ef50099db8cf9694673fd7d,2025-10-16
Standard Class_129.45_5,8b4b9aad2bf98c6a02d8b8cdde0b8217328bd5d706acfc641648c3a764a8f08c,2025-10-16
Second Class_831.2_5,2bbf005d686e0ab4c142c0e1bc354d715751b85142d0ad45b436cb86c067b322,2025-10-16
Standard Class_422.058_3,3db337e7a23ef9927f8e6da233ce003f1b855e7efdbe23ffcff45ab97b467d4f,2025-10-16
Standard Class_1.272_2,c7505188d56c57ca90815e34a1fd1a3311bf47bb90d7d9e06357cb335cec6d8d,2025-10-16
Standard Class_7.216_2,3d20efb927a0cb7f370b7a87cc80b34abeb571964990831fe07050e46d822710,2025-10-16
Second Class_5.76_2,00d1128e617c9b9cb8281903edc04e7b6318602be39a0705c2226a6c556fec49,2025-10-16
Second Class_145.98_2,a4b78b80b9f43c54db854d6ba97b600b32ded92fb4f599c1f2ef78b760c3f99a,2025-10-16
Standard Class_164.99_1,57b22353bd9f06a1832dd177ccb0562f7bc2276bb34f77f7465c56b9df6dcbb6,2025-10-16
Standard Class_192.16_4,c57c83f32d09482817a2528152c2c89504def53ca5583a39e0a7765185e9354a,2025-10-16
Standard Class_5.58_1,53502859ee0f937107782ba968164c1a11ffd1e8be8682abdaa668942c53d50d,2025-10-16
Second Class_135.72_3,6840cbd62b60db2edb06dea54d8ba8594da575836f21318ab161e14d602acdbf,2025-10-16
Standard Class_239.984_2,baef98cf97435718eef085c2fbbc58951406c7a72da3355802eabfdef7ce46a1,2025-10-16
Standard Class_390.272_8,b0590489a74e011ab359de7b311616f0f2e4be3cbac4d9450c8477d766e52c43,2025-10-16
Second Class_29.0_5,28ddc3213a9b0309bb5792ef8ca1994cb8b2c25c36fcd35aea115d71f677131e,2025-10-16
Standard Class_193.95_3,2f2e11a6fd046126aa9c613191f5dcb31d23fbefda6d50ef23c3aedc78befb9c,2025-10-16
Standard Class_79.4_5,f1b3d58709c6a4db55c6d43047df47da990d16e59320a89893b7e87a4e269768,2025-10-16
Standard Class_364.704_6,0165482686f616f00f4da590373af6ac7c3e032453a85f2e06edc20fd989b34d,2025-10-16
Second Class_24.56_2,82f7859eb1ebab75faecb8e8b25e8ca9d662fcf375bffa28dcee41650b624bc9,2025-10-16
First Class_4799.984_2,90a6172cd987ee2ec96bde57df761173c0a4fcc697eb882445b6efe262a1c97b,2025-10-16
Second Class_25.02_3,4b364d87a16b71f4f9f275ea3f61ec7067247d83ccd4bf38d99056986b3944a5,2025-10-16
First Class_2.214_3,5cd70379e93792162c79913747ed2600ab9eb2d917738985c31ecf40fd988547,2025-10-16
Standard Class_1268.82_9,4064ffca4992791930e55992cfabcfbc9685d9716f62b08a724d8ce678c00850,2025-10-16
Second Class_715.2_3,4e408d79d16a51ce9a11a2b48e27a697eb5d5078702e8a6269e5719cadab55f2,2025-10-16
Second Class_21.98_7,5861597ecbe2d571a478d4007d038114241a48c6e6500c9a0fe547b07699fbf5,2025-10-16
First Class_36.288_7,c99128ff4ebc621578e945b0bf174a53e0107179d05c08ec3922f0b1ed775993,2025-10-16
Second Class_16.176_3,84789e6e7ba01814701c034d7df98c25ab57f2501e482e68712c7467d9bf9c38,2025-10-16
First Class_160.32_2,98ad5405b717306ed0f8d4d775dd245a0890fefb353f60380268eb2aa426e49b,2025-10-16
Standard Class_6.38_1,621f6eea9f43af9f25c2251e384a16f66ea6fcb14486ce5662ca4cf1a30f39bb,2025-10-16
Standard Class_12.264_7,782bd7e8c4b5837097d9fba5a12fee83bd8c40459c31611aeb7face2c90dad20,2025-10-16
Second Class_83.9_2,fbd1f1247becfb463b728c7a1a787731eb4ed5d9a2baeff09b773f4285247a1a,2025-10-16
Second Class_14.7_7,d47038962c1da2ec280531dafd337c0f9ee1c00c8efb07f881e4933d35904386,2025-10-16
First Class_292.1_4,2da9ff4f9f1008deac1bb3ae081155d617c804eaa8d4c9b14a598ae6436ece55,2025-10-16
Second Class_639.968_4,73a016cf24fe852d4f0217f2c9e3eecccbeef4211086e28123ce8dcd25522310,2025-10-16
First Class_2.89_1,d4f5964c4a00f354a4bd097c207617757fcc541e7a8020d2fb657d03f339c5e8,2025-10-16
Second Class_743.988_2,29cab2159ac12a6d8e329ea022ecbe6bfad02662984a609d2d00fd7797107e95,2025-10-16
Same Day_54.224_2,ccbcb04a17ff60e0c4526ca7ac5f99d69ef7adc572767d263719e423f2cec98b,2025-10-16
Same Day_17.9_5,53d1e60a88ae69db2782002c10ac869bf62bee2dcd3455519893c3c9570e63cd,2025-10-16
Standard Class_285.576_4,4b06d6b2be0d163ff62f84fe4b59bd9570bbc01f75c8c4cc8b96b04ce4abe761,2025-10-16
Standard Class_3991.98_2,4a728d646aff22bec952a14603eb17aa89ee510d8cd26e776d8fa51d7437b2a4,2025-10-16
Second Class_4.96_4,6ae09db1cdda64f61fa3f338a0f282b6d3a10f9397e92e8203319ca759de5d6c,2025-10-16
Standard Class_185.376_2,e4ac71b8aebdb2141b78d3989838be91867431e4067c4ce0eebf1292ab7c64ba,2025-10-16
Standard Class_7.71_1,152fcaeaa5c39c25fdc0f246ca0290179e03f1499cda5bc6f62acdd6e5f6a075,2025-10-16
First Class_21.744_1,4948db9976c26c5e38ec6d86050872939706efdae2783eda64c9a6628587d7ba,2025-10-16
Standard Class_854.352_3,5dd47901e872266a19c8f924dd03a7a6c10b015e1ccf0d21f727ba3653770b75,2025-10-16
First Class_199.98_2,031b964b3a0359adeeae80ac8b3187f2121584f521e1df891390b96d23593eac,2025-10-16
